Week,Owner,Punter,Team,Blocks,Touchbacks,Fair Catches,Out-of_Bounds,50+,60+,70+,Under 20,Under 10,Under 5,1 Yd Line,Punt Avg,Return Avg,Holds,Misses,Total Points
16,Pacillo,J.Berry,PIT,0,0.0,0.5,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.26666666666666644,0.2,0.6000000000000001,-0.0,3.566666666666667
16,Free Agent,D.Jones,PHI,0,0.0,0.75,0.15,1,0.0,0.0,1,0.0,0.0,0.0,-0.325,-0.1,0.30000000000000004,-0.5,2.2749999999999995
16,Looney,M.King,OAK,0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,-0.36000000000000015,0.30000000000000004,0.2,-0.5,1.6400000000000001
17,Free Agent,M.Bosher,ATL,0,0.0,0.75,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.16000000000000014,0.15000000000000002,0.6000000000000001,-0.0,5.66
17,Fed,M.Palardy,CAR,0,0.0,0.75,0.0,3,0.75,0.0,0,0.0,0.0,0.0,0.2,0.45,0.2,-0.0,5.3500000000000005
17,Julian,S.Koch,BAL,0,0.0,0.75,0.15,1,0.0,0.0,3,0.0,0.0,0.0,-0.3375,0.275,0.5,-0.0,5.3375
17,Free Agent,K.Huber,CIN,0,0.0,0.25,0.15,2,0.0,0.0,0,0.0,0.0,0.0,-0.225,0.2,0.4,-0.0,2.775
17,Free Agent,S.Martin,DET,0,0.4,0.5,0.0,3,0.0,0.0,1,0.0,0.0,0.0,-0.06666666666666643,-0.6333333333333334,0.5,-0.0,4.7
17,Free Agent,J.Vogel,GB,0,0.4,0.25,0.15,2,0.0,0.0,1,0.0,0.0,0.0,-0.01666666666666643,-0.1333333333333334,0.1,-0.0,3.75
17,Bandit,R.Sanchez,IND,0,0.0,0.5,0.3,1,0.0,0.0,3,0.75,0.0,0.0,0.2,1.2000000000000002,0.4,-0.0,7.3500000000000005
17,O'Leary,S.Lechler,HOU,0,0.0,0.25,0.0,3,0.0,0.0,2,0.0,0.0,0.0,0.525,-0.8666666666666668,0.30000000000000004,-0.0,5.208333333333333
17,Free Agent,M.Haack,MIA,0,0.0,0.25,0.15,1,0.0,0.0,1,0.0,0.0,0.0,0.15000000000000002,0.2,0.2,-0.0,2.95
17,Free Agent,C.Schmidt,BUF,0,0.4,0.0,0.0,1,0.0,0.0,1,0.75,0.5,0.0,0.15000000000000002,0.30000000000000004,0.4,-0.0,4.5
17,Kane,P.O'Donnell,CHI,0,0.0,0.0,0.0,6,0.0,0.0,0,0.0,0.0,0.0,0.6857142857142855,0.17142857142857146,0.1,-0.0,6.957142857142856
17,Free Agent,R.Quigley,MIN,0,0.0,0.75,0.0,2,0.0,0.0,5,3.0,0.5,0.0,-0.025,-2.7,0.30000000000000004,-0.5,8.325
17,Levine,L.Edwards,NYJ,0,0.4,0.5,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.12857142857142848,0.30000000000000004,0.2,-0.5,5.0285714285714285
17,Stearns,R.Allen,NE,0,0.0,0.5,0.15,2,0.0,0.0,5,2.25,1.5,0.0,-0.275,0.7000000000000001,0.4,-0.0,12.225
17,Free Agent,T.Way,WAS,0,0.0,0.75,0.0,5,0.0,0.0,4,1.5,0.5,0.0,0.2333333333333336,0.27999999999999997,0.2,-0.5,11.963333333333333
17,Free Agent,B.Wing,NYG,0,0.4,0.5,0.0,2,0.0,0.0,1,0.75,0.0,0.0,-0.46666666666666645,-0.6333333333333334,0.2,-0.0,3.7500000000000004
17,Free Agent,D.Jones,PHI,0,0.0,0.5,0.3,2,0.0,0.0,3,1.5,1.0,0.25,-0.22857142857142848,-0.30000000000000004,0.0,-0.0,8.021428571428572
17,Free Agent,C.Jones,DAL,0,0.8,0.0,0.0,4,0.0,0.0,4,0.75,0.0,0.0,-0.05,0.44000000000000006,0.0,-1.0,8.94
17,Taylor,B.Colquitt,CLE,0,0.0,0.0,0.15,1,0.0,0.0,1,0.75,0.0,0.0,-0.4,0.35000000000000003,0.4,-0.0,3.25
17,Pacillo,J.Berry,PIT,0,0.0,0.75,0.0,0,0.0,0.0,2,0.0,0.0,0.0,-0.9,1.1,0.4,-0.0,3.35
17,Free Agent,B.Anger,TB,0,0.0,0.25,0.0,1,0.0,0.0,2,0.75,0.0,0.0,0.5,1.6,0.2,-0.5,5.8
17,Free Agent,T.Morstead,NO,0,0.0,0.5,0.0,0,0.0,0.0,3,0.75,0.0,0.0,0.125,0,0.4,-0.0,4.775
17,Gillen,B.Nortman,JAX,0,0.8,0.5,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-0.30000000000000004,0.42500000000000004,0.1,-0.0,4.5249999999999995
17,Hardardt,B.Kern,TEN,0,0.0,0.25,0.3,3,1.5,0.5,4,0.0,0.0,0.0,-0.2444444444444443,0.6400000000000001,0.30000000000000004,-0.0,10.245555555555558
17,Free Agent,R.Dixon,DEN,0,0.0,0.25,0.0,0,0.0,0.0,2,1.5,0.0,0.0,-0.5750000000000001,1.05,0.30000000000000004,-0.0,4.5249999999999995
17,Free Agent,D.Colquitt,KC,0,0.4,0.5,0.0,3,0.75,0.5,1,0.75,0.5,0.0,0.6200000000000003,0.30000000000000004,0.4,-0.0,8.720000000000002
17,Looney,M.King,OAK,0,0.0,0.5,0.15,1,0.0,0.0,1,0.75,0.5,0.25,0.03333333333333357,0,0.2,-0.0,4.383333333333334
17,Ralph,D.Kaser,LAC,0,0.0,0.25,0.15,0,0.0,0.0,2,0.75,0.0,0.0,-1.35,0,0.0,-0.0,1.7999999999999998
17,Free Agent,B.Pinion,SF,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,-0.15000000000000002,0.6000000000000001,0.6000000000000001,-0.0,2.0500000000000003
17,Bagley,J.Hekker,LA,0,0.0,0.25,0.44999999999999996,2,0.0,0.0,2,0.75,0.5,0.0,0.37142857142857155,-0.16666666666666663,0.30000000000000004,-0.0,6.454761904761905
17,Free Agent,J.Ryan,SEA,0,0.4,0.5,0.3,3,0.75,0.0,2,0.0,0.0,0.0,-0.15000000000000002,-0.0,0.4,-0.5,6.7
17,Zack,A.Lee,ARI,0,0.8,0.0,0.0,4,1.5,0.0,0,0.0,0.0,0.0,0.8166666666666664,-0.07500000000000001,0.6000000000000001,-0.0,7.641666666666666
